post_id,prefix,label,target
1103783031482081286_twitter,oomf just said i shouldn ’ t joke about being homophobic,offensive,Homosexual
1103794245121515520_twitter,don ’ t play gay w,offensive,Homosexual
1103815347537367041_twitter,nobody will love you harder than a pisces girl,offensive,Women
1103870979044925440_twitter,<user> i fucking hated,offensive,None
1103932550026735618_twitter,<user> remember when her dad hung out with a,offensive,Other
11040919_gab,trump quote we must not announce troop number fuck you people are retarded you have open,offensive,Men
1104144783310766089_twitter,the last true bastion of bipartisanship,offensive,Islam
1104165115828584449_twitter,a bitch want friends,offensive,None
1104346615941345280_twitter,miss kennedy six grade i hate you and i do have an attitude,offensive,Other
1104597573699076096_twitter,i get along with asians and,offensive,African
1104694076274761728_twitter,my laptop freeze after,offensive,African
1104763364721475585_twitter,hey ladies did you,offensive,Homosexual
1104779161930006530_twitter,<user> and hire illegal aliens to,offensive,Refugee
1104896761817112577_twitter,<user> oh moronullah you can accommodate all the muslims on top of,offensive,Islam
1105140751673880576_twitter,<user> well during ramadan do muslims sit at home don,offensive,Islam
1105153042154958848_twitter,this retarded cursive talking ass bitch be ready,offensive,None
1105433406232498176_twitter,<user> <user> yeah that is shocking,offensive,None
1105548506306170882_twitter,<user> i can not decide if,offensive,None
11056920_gab,there so much kike in this,offensive,Jewish
11058354_gab,we sound stupid when we talk ghetto remember white women calling jewelry bling it was embarrassing to,offensive,Women
11058785_gab,goes back to when the jews now <number> but a tiny alien bolshevik minority helped set up the naacp primarily run funded manned by,offensive,African
1105884352616058883_twitter,i ’ m happy i came up,offensive,African
1105907073156550656_twitter,as muich as i love playing stupid shit if i,offensive,Other
1105927818184056832_twitter,anyways shit man the rainbow flag represents lesbians,offensive,Homosexual
1105931832170815495_twitter,not one feature on this girls face that ’,offensive,Asian
1105937377015615488_twitter,instagram must really be messing up,offensive,Women
11060265_gab,admit it grockly you are a fag that can not get your,offensive,Homosexual
1106029081299058688_twitter,<user> <user> could it be possible,offensive,Homosexual
1106362301962166272_twitter,seriously kellyanne and chris have the shiftiest chemistry she can ’,offensive,Other
11063815_gab,lmao says the person who insulted me stop doing things when it done back you u bitch up and cower in,offensive,None
1106436721477148672_twitter,the democratic party now openly is,offensive,Jewish
1106440160827375616_twitter,how many muslims you will kill,offensive,Islam
1106594041435693057_twitter,anytime is see “ reform ” and “ islam ” in,offensive,Islam
1106609857954603008_twitter,make a retard nut,offensive,None
1106611770754564096_twitter,<user> be best my racist violence inciting ass,offensive,Refugee
1106714493453848576_twitter,fuck this twitter mess cus all y ’ all some retarded birds,offensive,Other
11070324_gab,ghetto whites influenced by ghetto blacks can you give one example,offensive,African
1107044694242922496_twitter,<user> might wanna add that,offensive,None
1107103112513368064_twitter,<user> ok let me know,offensive,None
11073490_gab,though huma seems to be cheaper,offensive,Women
1107372311315922944_twitter,<user> you whip up hatred too calling normal,offensive,None
1107384378328563713_twitter,<user> you ’ re,offensive,None
1107420822669410304_twitter,<user> <user> egganazi he a,offensive,Jewish
11077756_gab,for <number> years post wwii mi5 prohibited the,offensive,Jewish
1107811924727775238_twitter,bitch what if i don ’,offensive,Women
1107993873639460864_twitter,like a dike bitch niggas can,offensive,African
11079955_gab,i have no problem with poetry spoken rhythmically set to music it low,offensive,African
1108022470383149057_twitter,<user> <user> yeah alright retard black girls,offensive,Women
1108043093796966400_twitter,<user> your more retarded than,offensive,Other
11082039_gab,conservative libertarianism is a farce libertarianism promotes gay marriage drug use race mixing all manner of filth and degeneracy you are a,offensive,Jewish
11083058_gab,the msm terminology went from illegal aliens to undocumented immigrants to just immigrants over the last couple of years i know,offensive,Refugee
1109216924276310017_twitter,i love picking up annoying retarded,offensive,None
1109574501291810817_twitter,<user> but you ’ re ok with palestinians,offensive,Jewish
1109574857803616257_twitter,<user> once we cut down the amount of illegal,offensive,Refugee
1109709817927458816_twitter,these crazy grandiose women are obviously very fucking uneducated and obviously,offensive,Women
1109880794552643589_twitter,<user> that jihadist bitch,offensive,Islam
1110149041239789568_twitter,<user> <user> you decide to follow his,offensive,None
1110212333303971840_twitter,<user> proof that you are retarded because,offensive,Other
1110474116597993472_twitter,huh the gays really,offensive,Homosexual
1110662122072170496_twitter,<user> <user> i fucking hate this shit,offensive,Other
1110671349540896768_twitter,jordan pickford is a fucking,offensive,None
1110691129882828800_twitter,<user> its an epidemic in,offensive,Other
1110697203205632000_twitter,<user> these hoes are strippers i,offensive,None
1111022706370072576_twitter,<user> defining people movement and existence as crisis is some of,offensive,None
1111263476218056706_twitter,i ’ m so,offensive,Caucasian
11114636_gab,<user> if we avoid the brown mutt path i think humanity has to speciate the west and asians are too far ahead of the,offensive,African
1111990755927691274_twitter,<user> <user> keep running,offensive,Women
1112381811877916674_twitter,this bitch kenny got my key i,offensive,Other
1112434819483480065_twitter,<user> yea u ’ d,offensive,Other
1112474625391247360_twitter,once i get comfortable around you you ’,offensive,None
1112695252224233472_twitter,do a split on the dick if you,offensive,Women
1112711240881586176_twitter,<user> i don ’ t take self help or career advice from,offensive,Caucasian
1112770907884437505_twitter,nobody gays after a minor,offensive,Homosexual
1113068490741604352_twitter,<user> wow islam side by side w jews only <number> case in,offensive,Jewish
1113385345582759936_twitter,good morning everyone except,offensive,Refugee
1113499178632658944_twitter,<user> serbs are asian but i suppose a low,offensive,Asian
1113975889346289664_twitter,<user> why didnt he ask why ndp attracts,offensive,None
1114061114743107590_twitter,aventura is coming a celebration for,offensive,Homosexual
1114145629935108096_twitter,<user> he ’ just gay,offensive,Homosexual
1114406977051025408_twitter,<user> who gives a shit what the illegal mexican immigrants or,offensive,Refugee
1114486790453321728_twitter,<user> <user> target only,offensive,Islam
1114502464571695104_twitter,<user> <user> nordic countries have,offensive,Islam
11145172_gab,i am afraid issues such as the ill treatment of our military veterans farming of our elderly in foreign staffed care homes neglect of,offensive,Islam
1114599869098991617_twitter,<user> less immigrants more houses to chose,offensive,Refugee
1114610623072088064_twitter,<user> idk man apparently you gotta be a queer to,offensive,Homosexual
1114647159649865729_twitter,<user> <user> she will blame it,offensive,Jewish
1115074659916165121_twitter,<user> its easy to see the fans of this idiot cant write,offensive,None
1115317199718232064_twitter,<user> bad breath uneducated dark circles looking like jafar from,offensive,None
1115398879606784000_twitter,<user> i really fucking hate it because i ’ ve seen so many,offensive,None
11154758_gab,excuse me oh no i wasn t born into incest that was birthed out of the anus,offensive,None
1115608401839439872_twitter,yepper another day with stupid yeah threaten eu with tariffs,offensive,None
1115734054828158977_twitter,<user> <user> where as her bud adolf would have,offensive,None
1115764597720408064_twitter,do the democrats feel white privilege or white,offensive,Other
1115775544858116096_twitter,<user> dont understand how they cant just implement a feature,offensive,None
1115960471742554112_twitter,i ain t no white supremacists nor neo nazi but if i,offensive,None
1116144631048212481_twitter,<user> put fucking duos,offensive,None
1116284284602474496_twitter,<user> <user> warren you look like a democratic cuck,offensive,Men
